Location,MAC Address,Avg signal strength,"standard deviation, if applicable",sample size
Hardware Lab,0c:27:24:8e:8f:24,-55.366665,3.3114278,30
Hardware Lab,0c:27:24:8e:8f:2b,-75.06061,5.443591,33
Hardware Lab,0c:27:24:8e:8f:2c,-76.62069,4.5592933,29
Hardware Lab,0c:27:24:8e:8f:2d,-74.68421,5.1304317,38
Hardware Lab,0c:27:24:8e:8f:2e,-74.76316,5.0441957,38
Hardware Lab,0c:27:24:8e:8f:2f,-75.39474,4.9179554,38
Hardware Lab,0c:27:24:8e:8f:5b,-87.22222,1.396645,18
Hardware Lab,0c:27:24:8e:8f:5c,-80.545456,1.7768018,11
Hardware Lab,0c:27:24:8e:8f:5d,-86.888885,1.5234789,18
Hardware Lab,0c:27:24:8e:8f:5e,-86,2.6628761,11
Hardware Lab,0c:27:24:8e:8f:5f,-85.85,2.903016,20
Hardware Lab,0c:27:24:8e:d2:10,-85.375,0.99215674,8
Hardware Lab,0c:27:24:8e:d2:11,-87,0,4
Hardware Lab,0c:27:24:8e:d2:12,-86.38461,1.4955554,13
Hardware Lab,0c:27:24:8e:d2:14,-88,0,6
Hardware Lab,0c:27:24:8e:d2:15,-88,0,6
Hardware Lab,0c:27:24:8e:d2:17,-87,0,4
Hardware Lab,0c:27:24:8e:d2:18,-85.72727,0.96209145,11
Hardware Lab,0c:27:24:8e:d2:19,-85,0,7
Hardware Lab,0c:27:24:8e:d2:1a,-85.833336,0.98601323,12
Hardware Lab,0c:27:24:8e:d2:1b,-87.52941,1.1436603,17
Hardware Lab,0c:27:24:8e:d2:1c,-86,1,6
Hardware Lab,0c:27:24:aa:55:b0,-72.1,5.734981,20
Hardware Lab,0c:27:24:aa:55:b1,-73.35714,2.5384793,28
Hardware Lab,0c:27:24:aa:55:b2,-71.5,4.5221677,20
Hardware Lab,0c:27:24:aa:55:b3,-73.9,3.496188,30
Hardware Lab,0c:27:24:aa:55:b4,-73.77778,3.9283712,27
Hardware Lab,0c:27:24:aa:55:bb,-73.045456,7.2392693,22
Hardware Lab,0c:27:24:aa:55:bc,-80.80769,3.4754,26
Hardware Lab,0c:27:24:aa:55:bd,-76,6.164414,30
Hardware Lab,0c:27:24:aa:55:be,-76.121216,6.2897573,33
Hardware Lab,0c:27:24:aa:55:bf,-73.96154,7.3352723,26
Hardware Lab,0c:27:24:aa:59:d0,-82,0,4
Hardware Lab,0c:27:24:aa:59:d3,-88,1,10
Hardware Lab,0c:27:24:aa:59:d4,-82,0,6
Hardware Lab,0c:27:24:aa:96:f0,-70.583336,1.8162079,36
Hardware Lab,0c:27:24:aa:96:f1,-71.30769,1.2639757,26
Hardware Lab,0c:27:24:aa:96:f2,-71.62069,1.5180249,29
Hardware Lab,0c:27:24:aa:96:f3,-71.6,4.176122,35
Hardware Lab,0c:27:24:aa:96:f4,-71.75,2.2776084,28
Hardware Lab,0c:27:24:aa:96:fb,-89.5946,1.7469583,37
Hardware Lab,0c:27:24:aa:96:fc,-89.32353,2.3100874,34
Hardware Lab,0c:27:24:aa:96:fd,-88.666664,1.5456034,36
Hardware Lab,0c:27:24:aa:96:fe,-89.08108,1.6664962,37
Hardware Lab,0c:27:24:aa:96:ff,-89.210526,1.9622475,38
Hardware Lab,10:bf:48:e5:cb:34,-81.18421,2.2461112,38
Hardware Lab,14:dd:a9:8a:cf:08,-82.48148,2.0970945,27
Hardware Lab,24:a2:e1:ea:c7:f4,-61.86842,2.848555,38
Hardware Lab,24:a2:e1:ea:c7:f5,-83.304344,4.7221484,23
Hardware Lab,58:97:bd:31:04:60,-82.73684,2.0734434,19
Hardware Lab,58:97:bd:31:04:61,-84,0,5
Hardware Lab,58:97:bd:31:04:62,-83.86364,0.814385,22
Hardware Lab,58:97:bd:31:04:63,-83,1,18
Hardware Lab,58:97:bd:31:04:64,-82.37037,1.51897,27
Hardware Lab,58:97:bd:31:04:6b,-90,0,5
Hardware Lab,58:97:bd:31:04:6f,-91,0,5
Hardware Lab,58:97:bd:38:00:00,-84.25,0.96824586,8
Hardware Lab,58:97:bd:38:00:01,-86,0,13
Hardware Lab,58:97:bd:38:00:02,-85.52941,0.69600934,17
Hardware Lab,58:97:bd:38:00:03,-86,0.96076894,13
Hardware Lab,58:97:bd:38:00:04,-86,0,6
Hardware Lab,58:97:bd:38:00:0b,-88,0,4
Hardware Lab,58:97:bd:38:00:0f,-90,0,6
Hardware Lab,58:97:bd:38:0a:d0,-79.96667,2.1676922,30
Hardware Lab,58:97:bd:38:0a:d1,-77.63158,1.6610243,19
Hardware Lab,58:97:bd:38:0a:d2,-80.77143,1.3749954,35
Hardware Lab,58:97:bd:38:0a:d3,-78.85714,2.474358,7
Hardware Lab,58:97:bd:38:0a:d4,-81.32258,2.4676888,31
Hardware Lab,58:97:bd:38:0a:dc,-91,0,3
Hardware Lab,58:97:bd:38:0a:dd,-91,0,9
Hardware Lab,58:97:bd:38:0a:df,-90,0,6
Hardware Lab,58:97:bd:3d:f4:30,-80.22222,2.593915,18
Hardware Lab,58:97:bd:3d:f4:31,-81.92857,1.8308585,28
Hardware Lab,58:97:bd:3d:f4:32,-83.10526,3.3700652,19
Hardware Lab,58:97:bd:3d:f4:33,-83.478264,2.4113781,23
Hardware Lab,58:97:bd:3d:f4:34,-83.454544,1.372697,11
Hardware Lab,58:97:bd:3d:f4:3b,-85.666664,1.356934,21
Hardware Lab,58:97:bd:3d:f4:3c,-87.76667,1.5423648,30
Hardware Lab,58:97:bd:3d:f4:3d,-86.2,1.2220203,15
Hardware Lab,58:97:bd:3d:f4:3e,-88.258064,1.3432685,31
Hardware Lab,58:97:bd:3d:f4:3f,-85.8,1.6,30
Hardware Lab,5c:83:8f:27:22:60,-88.17647,0.92261106,17
Hardware Lab,5c:83:8f:27:22:61,-90.454544,0.49792957,11
Hardware Lab,5c:83:8f:27:22:62,-89,0,5
Hardware Lab,5c:83:8f:27:22:64,-89,0,5
Hardware Lab,5c:83:8f:27:22:65,-90,0,5
Hardware Lab,5c:83:8f:27:22:66,-89.375,0.48412293,8
Hardware Lab,5c:83:8f:27:22:67,-91,0,6
Hardware Lab,5c:83:8f:27:22:69,-90,0,5
Hardware Lab,5c:83:8f:27:22:6b,-90,0,6
Hardware Lab,5c:83:8f:27:22:6d,-90,0,8
Hardware Lab,5c:83:8f:27:22:6e,-88,1.0954452,10
Hardware Lab,5c:83:8f:27:22:6f,-91,0,6
Hardware Lab,5c:83:8f:41:cf:60,-82.20408,4.0405073,49
Hardware Lab,5c:83:8f:41:cf:61,-80.08108,3.8721344,37
Hardware Lab,5c:83:8f:41:cf:62,-80,3.6291502,41
Hardware Lab,5c:83:8f:41:cf:63,-83.703705,5.133873,27
Hardware Lab,5c:83:8f:41:cf:64,-77.882355,1.4904538,17
Hardware Lab,5c:83:8f:41:cf:65,-80.27586,2.6768036,29
Hardware Lab,5c:83:8f:41:cf:66,-77.916664,1.552328,24
Hardware Lab,5c:83:8f:41:cf:67,-79.9,4.5486264,30
Hardware Lab,5c:83:8f:41:cf:68,-78.82758,2.730024,29
Hardware Lab,5c:83:8f:41:cf:69,-77.55556,1.3005222,18
Hardware Lab,5c:83:8f:41:cf:6a,-80.26087,5.2105026,23
Hardware Lab,5c:83:8f:41:cf:6b,-78.84,1.8039956,25
Hardware Lab,5c:83:8f:41:cf:6c,-81.79412,5.109273,34
Hardware Lab,5c:83:8f:41:cf:6d,-78.5,1.5,20
Hardware Lab,5c:83:8f:41:cf:6e,-80.64286,2.255379,28
Hardware Lab,5c:83:8f:41:cf:6f,-82.37143,4.395359,35
Hardware Lab,64:a0:e7:db:fe:50,-84.166664,2.266912,18
Hardware Lab,64:a0:e7:db:fe:51,-84.5,1.9364917,16
Hardware Lab,64:a0:e7:db:fe:52,-85.28571,1.4846151,14
Hardware Lab,64:a0:e7:db:fe:53,-81,0,6
Hardware Lab,64:a0:e7:db:fe:54,-83.9,1.6093477,20
Hardware Lab,64:a0:e7:f8:de:30,-75.31035,1.555933,29
Hardware Lab,64:a0:e7:f8:de:31,-76.36364,1.149919,11
Hardware Lab,64:a0:e7:f8:de:32,-77.90476,2.2233558,21
Hardware Lab,64:a0:e7:f8:de:33,-76.8,1.5362289,20
Hardware Lab,64:a0:e7:f8:de:34,-76.40909,3.6138508,22
Hardware Lab,64:a0:e7:f8:de:3b,-82.190475,2.6836195,21
Hardware Lab,64:a0:e7:f8:de:3c,-83.57576,2.6173115,33
Hardware Lab,64:a0:e7:f8:de:3d,-82.625,2.4462981,24
Hardware Lab,64:a0:e7:f8:de:3e,-82.74074,1.9358715,27
Hardware Lab,64:a0:e7:f8:de:3f,-82.32258,2.175925,31
Hardware Lab,64:a0:e7:fe:47:00,-87,0,1
Hardware Lab,64:a0:e7:fe:47:01,-86,2.3841581,19
Hardware Lab,64:a0:e7:fe:47:02,-86,0,8
Hardware Lab,64:a0:e7:fe:47:03,-86,0,1
Hardware Lab,64:a0:e7:fe:47:04,-83.666664,1.490712,9
Hardware Lab,64:a0:e7:fe:47:0b,-89,0,4
Hardware Lab,64:a0:e7:fe:47:0c,-89,0,4
Hardware Lab,64:a0:e7:fe:47:0d,-90,0,4
Hardware Lab,64:a0:e7:ff:46:f0,-78.73913,2.9667344,23
Hardware Lab,64:a0:e7:ff:46:f1,-77.117645,1.8592329,34
Hardware Lab,64:a0:e7:ff:46:f2,-76.206894,1.6269143,29
Hardware Lab,64:a0:e7:ff:46:f3,-74.45,0.92059773,20
Hardware Lab,64:a0:e7:ff:46:f4,-77.75,2.627125,28
Hardware Lab,64:a0:e7:ff:46:fb,-77.69697,2.2894335,33
Hardware Lab,64:a0:e7:ff:46:fc,-76.42308,2.372488,26
Hardware Lab,64:a0:e7:ff:46:fd,-76.48649,1.967597,37
Hardware Lab,64:a0:e7:ff:46:fe,-75.60526,2.3231049,38
Hardware Lab,64:a0:e7:ff:46:ff,-76.08108,2.8032644,37
Hardware Lab,80:ea:96:f3:7b:a6,-88,0,7
Hardware Lab,a4:2b:8c:94:5d:61,-85.1579,4.815142,19
Hardware Lab,ec:e1:a9:6f:a2:a0,-89,0,5
Hardware Lab,ec:e1:a9:6f:a2:a1,-88,0,6
Hardware Lab,ec:e1:a9:6f:a2:a3,-87,0,6
Hardware Lab,ec:e1:a9:6f:a2:a4,-85,0,1
Hardware Lab,ec:e1:a9:6f:a2:a5,-86,0,11
Hardware Lab,ec:e1:a9:6f:a2:a6,-87,0,5
Hardware Lab,ec:e1:a9:6f:a2:a7,-85,0,5
Hardware Lab,ec:e1:a9:6f:a2:a8,-87,0,4
Hardware Lab,ec:e1:a9:6f:a2:a9,-85,0,1
Hardware Lab,ec:e1:a9:6f:a2:ac,-85,0,7
Hardware Lab,ec:e1:a9:6f:a2:ae,-85.92308,0.997037,13
Hardware Lab,ec:e1:a9:6f:a2:af,-87,0,5
Hardware Lab,ec:e1:a9:79:e8:e0,-85.73684,1.1164845,19
Hardware Lab,ec:e1:a9:79:e8:e2,-83.38461,1.4955554,13
Hardware Lab,ec:e1:a9:79:e8:e7,-85,0,6
Hardware Lab,ec:e1:a9:79:e8:ea,-82,0,7
Hardware Lab,ec:e1:a9:79:e8:eb,-82,0,7
Hardware Lab,ec:e1:a9:79:e8:ec,-87,0,6
Hardware Lab,ec:e1:a9:79:e8:ed,-87.117645,2.541013,17
Hardware Lab,ec:e1:a9:79:e8:ee,-88,0,12
Hardware Lab,ec:e1:a9:79:e8:ef,-88,0,6
Hardware Lab,f4:1f:c2:5a:41:b1,-88,0,5
Hardware Lab,f4:1f:c2:5a:41:b4,-89,0,1
Hardware Lab,f4:1f:c2:71:da:20,-83.304344,1.2999926,23
Hardware Lab,f4:1f:c2:71:da:21,-82.53571,2.1125836,28
Hardware Lab,f4:1f:c2:71:da:22,-83.125,1.363589,16
Hardware Lab,f4:1f:c2:71:da:23,-84.36364,1.4937888,11
Hardware Lab,f4:1f:c2:71:da:24,-82.85714,1.1866605,14
Hardware Lab,f4:1f:c2:71:da:25,-84.28571,0.45175397,21
Hardware Lab,f4:1f:c2:71:da:26,-83.4,2.2744963,15
Hardware Lab,f4:1f:c2:71:da:27,-85.117645,1.490454,17
Hardware Lab,f4:1f:c2:71:da:28,-83.36364,1.7721443,22
Hardware Lab,f4:1f:c2:71:da:29,-82.28571,1.0301577,21
Hardware Lab,f4:1f:c2:71:da:2a,-83.36364,0.64282435,11
Hardware Lab,f4:1f:c2:71:da:2b,-82.833336,1.3437096,18
Hardware Lab,f4:1f:c2:71:da:2c,-83.10526,1.0708941,19
Hardware Lab,f4:1f:c2:71:da:2d,-83.05882,1.8933502,17
Hardware Lab,f4:1f:c2:71:da:2e,-83,0,11
Hardware Lab,f4:1f:c2:71:da:2f,-84,0,6
Hardware Lab,f4:1f:c2:be:8d:b1,-85,1.4142135,9
Hardware Lab,f4:1f:c2:be:8d:b4,-85,0,7
Hardware Lab,f4:1f:c2:be:8d:b9,-88,0,5
Hardware Lab,f4:1f:c2:be:8d:bb,-88,0,5
Hardware Lab,f4:1f:c2:be:8d:bc,-85.333336,1.885618,9
Hardware Lab,f4:1f:c2:be:8d:bf,-86,0,7
Hardware Lab,f4:1f:c2:be:8e:f1,-85,0,5
Hardware Lab,f4:1f:c2:be:8e:f2,-87,0,5
Hardware Lab,f4:1f:c2:be:8e:f4,-87,0,5
Hardware Lab,f4:1f:c2:be:8e:f6,-88,0,5
Hardware Lab,f4:1f:c2:be:8e:fc,-86,0,5
Hardware Lab,f4:1f:c2:be:8e:fd,-87.5,0.5,12
Hardware Lab,f4:1f:c2:e6:2c:20,-81.31579,0.97617024,19
Hardware Lab,f4:1f:c2:e6:2c:21,-81,2,12
Hardware Lab,f4:1f:c2:e6:2c:22,-84.44,1.4987997,25
Hardware Lab,f4:1f:c2:e6:2c:23,-81.888885,0.3142697,9
Hardware Lab,f4:1f:c2:e6:2c:24,-81.181816,1.9917185,11
Hardware Lab,f4:1f:c2:e6:2c:25,-84.15385,1.9940742,13
Hardware Lab,f4:1f:c2:e6:2c:26,-82.56,2.450796,25
Hardware Lab,f4:1f:c2:e6:2c:27,-82.46154,0.4985185,13
Hardware Lab,f4:1f:c2:e6:2c:28,-83.545456,2.9190168,22
Hardware Lab,f4:1f:c2:e6:2c:29,-85,0,6
Hardware Lab,f4:1f:c2:e6:2c:2a,-80.14286,1.8070157,14
Hardware Lab,f4:1f:c2:e6:2c:2b,-82.5,0.8660254,8
Hardware Lab,f4:1f:c2:e6:2c:2c,-82.947365,3.2358792,19
Hardware Lab,f4:1f:c2:e6:2c:2e,-85.1,2.118962,10
Hardware Lab,f4:1f:c2:e6:2c:2f,-83.625,0.48412293,8
Overlook,00:0f:66:31:90:ad,-73.52,2.941021,25
Overlook,02:20:f0:fa:0d:f7,-77.958336,1.9467746,24
Overlook,02:28:b8:ef:73:ee,-56.32,2.4612193,25
Overlook,0c:27:24:51:57:50,-84.0625,1.1439378,16
Overlook,0c:27:24:51:57:51,-82,0,7
Overlook,0c:27:24:51:57:52,-82.07143,0.7985957,14
Overlook,0c:27:24:51:57:53,-77,0,5
Overlook,0c:27:24:51:57:54,-84.09091,1.3787044,11
Overlook,0c:27:24:69:cd:20,-61.208332,1.1895086,24
Overlook,0c:27:24:69:cd:21,-59.208332,1.7790254,24
Overlook,0c:27:24:69:cd:22,-61.333332,2.7788882,24
Overlook,0c:27:24:69:cd:23,-61.545456,2.9034035,22
Overlook,0c:27:24:69:cd:24,-64.27273,2.0710516,22
Overlook,0c:27:24:69:cd:2b,-74.2,3.6138616,20
Overlook,0c:27:24:69:cd:2c,-71.478264,2.447173,23
Overlook,0c:27:24:69:cd:2d,-71.44,2.0411763,25
Overlook,0c:27:24:69:cd:2e,-71.68,1.8701874,25
Overlook,0c:27:24:69:cd:2f,-71.52,2.174764,25
Overlook,0c:27:24:8e:6b:40,-49.95,1.5321553,20
Overlook,0c:27:24:8e:6b:41,-47.863636,2.833171,22
Overlook,0c:27:24:8e:6b:42,-48.714287,2.3123448,14
Overlook,0c:27:24:8e:6b:43,-49.5625,4.107444,16
Overlook,0c:27:24:8e:6b:44,-50.04762,1.987489,21
Overlook,0c:27:24:8e:6b:4b,-62.095238,3.084597,21
Overlook,0c:27:24:8e:6b:4c,-60.08,3.4166653,25
Overlook,0c:27:24:8e:6b:4d,-59.2,3.826225,25
Overlook,0c:27:24:8e:6b:4e,-59.32,3.7706232,25
Overlook,0c:27:24:8e:6b:4f,-59.4,3.6769555,25
Overlook,0c:27:24:8e:6f:c0,-80.5,1.5,10
Overlook,0c:27:24:8e:6f:c1,-85,0,6
Overlook,0c:27:24:8e:6f:c2,-79,0,5
Overlook,0c:27:24:8e:6f:c3,-80.55556,1.3005221,18
Overlook,0c:27:24:8e:6f:c4,-81.5,1.5,12
Overlook,0c:27:24:8e:6f:cb,-81.77273,1.5935041,22
Overlook,0c:27:24:8e:6f:cc,-83.117645,1.9367148,17
Overlook,0c:27:24:8e:6f:cd,-81.166664,1.6749794,24
Overlook,0c:27:24:8e:6f:ce,-81.68,1.5929849,25
Overlook,0c:27:24:8e:6f:cf,-80.478264,1.4406993,23
Overlook,0c:27:24:8e:8f:20,-62.272728,1.656442,22
Overlook,0c:27:24:8e:8f:21,-63.095238,3.3792746,21
Overlook,0c:27:24:8e:8f:22,-62.714287,3.6922424,21
Overlook,0c:27:24:8e:8f:23,-62.705883,2.5613573,17
Overlook,0c:27:24:8e:8f:24,-61.17647,1.7900147,17
Overlook,0c:27:24:8e:8f:2b,-80.25,4.2450953,24
Overlook,0c:27:24:8e:8f:2c,-82.76923,0.42132506,13
Overlook,0c:27:24:8e:8f:2d,-82.625,2.7660515,24
Overlook,0c:27:24:8e:8f:2e,-81.36,2.6363611,25
Overlook,0c:27:24:8e:8f:2f,-81.31579,2.5142257,19
Overlook,0c:27:24:8e:d2:15,-87,0,6
Overlook,0c:27:24:8e:d2:18,-87,0,3
Overlook,0c:27:24:aa:55:b0,-84,1,12
Overlook,0c:27:24:aa:55:b1,-80,2.8603878,11
Overlook,0c:27:24:aa:55:b2,-79.5,2.5,10
Overlook,0c:27:24:aa:55:b3,-83.07143,0.8835226,14
Overlook,0c:27:24:aa:55:bb,-87.44,2.49928,25
Overlook,0c:27:24:aa:55:bc,-86.5,2.5,14
Overlook,0c:27:24:aa:55:bd,-87.12,1.8616122,25
Overlook,0c:27:24:aa:55:be,-87,2.7961013,22
Overlook,0c:27:24:aa:55:bf,-86.23529,1.6637807,17
Overlook,0c:27:24:aa:96:f0,-75.08696,1.7915996,23
Overlook,0c:27:24:aa:96:f1,-75.07692,0.997037,13
Overlook,0c:27:24:aa:96:f2,-76.8,1.8330303,10
Overlook,0c:27:24:aa:96:f3,-76.53846,1.0088366,13
Overlook,0c:27:24:aa:96:f4,-76.111115,1.6629589,9
Overlook,0c:27:24:aa:96:fb,-92,0,3
Overlook,0c:27:24:aa:96:fc,-92,0,8
Overlook,0c:27:24:aa:96:fe,-92,0,3
Overlook,0c:27:24:aa:96:ff,-93,0,3
Overlook,10:bf:48:e5:cb:34,-83.8,2.1725564,25
Overlook,14:dd:a9:8a:cf:08,-78.9375,1.5194057,16
Overlook,24:a2:e1:ea:c7:f4,-54.6,3.3226497,25
Overlook,24:a2:e1:ea:c7:f5,-76.96,2.0684295,25
Overlook,30:b5:c2:b2:5c:de,-81.333336,3.9440532,12
Overlook,58:97:bd:31:04:60,-77.833336,2.2298481,12
Overlook,58:97:bd:31:04:61,-79.57143,0.49487165,14
Overlook,58:97:bd:31:04:62,-78.375,2.3418744,16
Overlook,58:97:bd:31:04:63,-76.85714,3.661716,14
Overlook,58:97:bd:31:04:64,-80.833336,2.6087463,6
Overlook,58:97:bd:31:04:6b,-88.26667,0.8537498,15
Overlook,58:97:bd:31:04:6c,-88.8421,1.3084002,19
Overlook,58:97:bd:31:04:6d,-88.10526,1.2521448,19
Overlook,58:97:bd:31:04:6e,-87.333336,0.78881055,15
Overlook,58:97:bd:31:04:6f,-87.57895,2.184052,19
Overlook,58:97:bd:38:00:00,-84.38461,1.146128,13
Overlook,58:97:bd:38:00:01,-83.09091,1.4742979,22
Overlook,58:97:bd:38:00:02,-82.17647,1.2941178,17
Overlook,58:97:bd:38:00:03,-84.2,1.5143756,15
Overlook,58:97:bd:38:00:04,-83.2,1.8867964,20
Overlook,58:97:bd:38:00:0b,-89.875,1.4523687,8
Overlook,58:97:bd:38:00:0f,-88,0,3
Overlook,58:97:bd:38:0a:d0,-76.63636,2.689127,22
Overlook,58:97:bd:38:0a:d1,-75.27273,4.0919194,11
Overlook,58:97:bd:38:0a:d2,-75.75,1.8874586,16
Overlook,58:97:bd:38:0a:d3,-74.52631,4.1847897,19
Overlook,58:97:bd:38:0a:d4,-76.22222,0.4157397,9
Overlook,58:97:bd:38:0a:db,-87.46667,2.679967,15
Overlook,58:97:bd:38:0a:dc,-87.05882,0.99826837,17
Overlook,58:97:bd:38:0a:dd,-86.545456,4.2289824,22
Overlook,58:97:bd:38:0a:de,-87.35714,1.3420209,14
Overlook,58:97:bd:38:0a:df,-88.608696,1.7873744,23
Overlook,58:97:bd:3d:f4:30,-77.94118,3.3513932,17
Overlook,58:97:bd:3d:f4:31,-77.15385,2.7131066,13
Overlook,58:97:bd:3d:f4:32,-78.52381,3.886718,21
Overlook,58:97:bd:3d:f4:33,-78.08,4.2418866,25
Overlook,58:97:bd:3d:f4:34,-77.4,1.6248078,10
Overlook,58:97:bd:3d:f4:3b,-80.42857,3.4787986,14
Overlook,58:97:bd:3d:f4:3c,-85.73333,2.1437247,15
Overlook,58:97:bd:3d:f4:3d,-81.117645,2.517757,17
Overlook,58:97:bd:3d:f4:3e,-82.88,3.2658234,25
Overlook,58:97:bd:3d:f4:3f,-81.434784,3.820153,23
Overlook,5c:83:8f:27:22:61,-89,0,5
Overlook,5c:83:8f:27:22:63,-90,0,5
Overlook,5c:83:8f:27:22:64,-88.8,0.4,5
Overlook,5c:83:8f:27:22:68,-90,0,5
Overlook,5c:83:8f:27:22:69,-88,0,1
Overlook,5c:83:8f:27:22:6a,-87,0,1
Overlook,5c:83:8f:27:22:6e,-87,1,10
Overlook,5c:83:8f:27:22:6f,-85,0,5
Overlook,5c:83:8f:41:cf:60,-80.53488,5.5671325,43
Overlook,5c:83:8f:41:cf:61,-78.69768,4.9393287,43
Overlook,5c:83:8f:41:cf:62,-78.810814,2.9485486,37
Overlook,5c:83:8f:41:cf:63,-83.24,5.5589924,25
Overlook,5c:83:8f:41:cf:64,-77.36842,5.121786,19
Overlook,5c:83:8f:41:cf:65,-82.96,5.799862,25
Overlook,5c:83:8f:41:cf:66,-80.36842,6.292941,19
Overlook,5c:83:8f:41:cf:67,-75.791664,4.320293,24
Overlook,5c:83:8f:41:cf:68,-83.84,5.326762,25
Overlook,5c:83:8f:41:cf:69,-82.69231,6.6839027,13
Overlook,5c:83:8f:41:cf:6a,-87.16,3.7913587,25
Overlook,5c:83:8f:41:cf:6b,-79.55556,9.517365,18
Overlook,5c:83:8f:41:cf:6c,-78.52,4.0409904,25
Overlook,5c:83:8f:41:cf:6d,-78.76471,6.589026,34
Overlook,5c:83:8f:41:cf:6e,-79.84615,4.1481447,39
Overlook,5c:83:8f:41:cf:6f,-83.31579,4.9316664,19
Overlook,64:a0:e7:db:fe:50,-77,0,1
Overlook,64:a0:e7:db:fe:51,-81.42857,1.2371792,14
Overlook,64:a0:e7:db:fe:52,-81.4375,1.8697844,16
Overlook,64:a0:e7:db:fe:53,-82.22222,1.9876161,9
Overlook,64:a0:e7:db:fe:54,-85,0,6
Overlook,64:a0:e7:db:fe:5b,-90,0,5
Overlook,64:a0:e7:f8:de:30,-77.90909,1.9284734,11
Overlook,64:a0:e7:f8:de:31,-72,0,5
Overlook,64:a0:e7:f8:de:32,-77.55556,1.4229164,18
Overlook,64:a0:e7:f8:de:33,-80.31579,1.7786049,19
Overlook,64:a0:e7:f8:de:34,-78.2,1.661325,20
Overlook,64:a0:e7:f8:de:3b,-83.17647,2.5491707,17
Overlook,64:a0:e7:f8:de:3c,-81.875,0.7252873,24
Overlook,64:a0:e7:f8:de:3d,-81,4.163332,21
Overlook,64:a0:e7:f8:de:3e,-80.26316,3.476873,19
Overlook,64:a0:e7:f8:de:3f,-83.1,1.1789827,20
Overlook,64:a0:e7:fe:47:00,-85.916664,1.3819269,12
Overlook,64:a0:e7:fe:47:01,-82,0,12
Overlook,64:a0:e7:fe:47:03,-83.818184,1.9917185,11
Overlook,64:a0:e7:fe:47:04,-83.27273,2.489648,11
Overlook,64:a0:e7:fe:47:0b,-91.25,1.299038,8
Overlook,64:a0:e7:fe:47:0c,-90.25,0.96824586,8
Overlook,64:a0:e7:fe:47:0d,-90,0,2
Overlook,64:a0:e7:fe:47:0f,-91,0,6
Overlook,64:a0:e7:ff:46:f0,-74.70588,1.5629797,17
Overlook,64:a0:e7:ff:46:f1,-73.5,2.5,10
Overlook,64:a0:e7:ff:46:f2,-74.64286,2.6620922,14
Overlook,64:a0:e7:ff:46:f3,-75.04762,2.3191988,21
Overlook,64:a0:e7:ff:46:f4,-76.73684,2.0734434,19
Overlook,64:a0:e7:ff:46:fb,-76.46667,3.7392807,15
Overlook,64:a0:e7:ff:46:fc,-77,2.0430157,23
Overlook,64:a0:e7:ff:46:fd,-75.04,1.7315888,25
Overlook,64:a0:e7:ff:46:fe,-75.04,1.7771888,25
Overlook,64:a0:e7:ff:46:ff,-74.64,1.4388884,25
Overlook,a4:2b:8c:94:5d:61,-91,0,6
Overlook,ec:e1:a9:6f:a2:a0,-78,0,5
Overlook,ec:e1:a9:6f:a2:a1,-82.333336,1.1055415,12
Overlook,ec:e1:a9:6f:a2:a2,-81,0,5
Overlook,ec:e1:a9:6f:a2:a3,-86,0,6
Overlook,ec:e1:a9:6f:a2:a4,-82.333336,1.8856182,15
Overlook,ec:e1:a9:6f:a2:a5,-81,0,6
Overlook,ec:e1:a9:6f:a2:a6,-82,0,5
Overlook,ec:e1:a9:6f:a2:a7,-83,1,12
Overlook,ec:e1:a9:6f:a2:a9,-82.76923,1.8040061,13
Overlook,ec:e1:a9:6f:a2:ab,-81,0,5
Overlook,ec:e1:a9:6f:a2:ac,-81,0,6
Overlook,ec:e1:a9:6f:a2:ad,-83,1,12
Overlook,ec:e1:a9:6f:a2:ae,-81,0,6
Overlook,f4:1f:c2:5a:41:b0,-88,0,1
Overlook,f4:1f:c2:5a:41:b1,-86,0,5
Overlook,f4:1f:c2:5a:41:b3,-84,0,5
Overlook,f4:1f:c2:5a:41:b7,-85,0,5
Overlook,f4:1f:c2:5a:41:bc,-85,0,5
Overlook,f4:1f:c2:5a:41:bf,-89,0,1
Overlook,f4:1f:c2:71:da:20,-79.75,1.3738632,20
Overlook,f4:1f:c2:71:da:21,-80.9375,1.3905373,16
Overlook,f4:1f:c2:71:da:22,-80.26316,1.8307921,19
Overlook,f4:1f:c2:71:da:23,-79.94444,2.067533,18
Overlook,f4:1f:c2:71:da:24,-80.2381,2.3685396,21
Overlook,f4:1f:c2:71:da:25,-79.07692,0.82848686,13
Overlook,f4:1f:c2:71:da:26,-80.5625,1.4986974,16
Overlook,f4:1f:c2:71:da:27,-79.8,2.2934692,20
Overlook,f4:1f:c2:71:da:28,-81.25,1.145644,16
Overlook,f4:1f:c2:71:da:29,-79.47619,2.3828561,21
Overlook,f4:1f:c2:71:da:2a,-79.44444,2.586766,18
Overlook,f4:1f:c2:71:da:2c,-82.5,1.5,12
Overlook,f4:1f:c2:71:da:2d,-78,0,5
Overlook,f4:1f:c2:71:da:2e,-80.333336,2.6246696,15
Overlook,f4:1f:c2:71:da:2f,-80.111115,1.7284836,18
Overlook,f4:1f:c2:e6:2c:20,-86.71429,0.451754,14
Overlook,f4:1f:c2:e6:2c:23,-87.90909,1.0833067,11
